no;exper;treat;age;educ;black;hisp;married;nodegr;re74;re75;re78;re74.miss
1264;0;0;27;17;0;0;1;0;22200;22400;14800;0
1265;0;0;50;12;0;0;1;0;22300;27500;26900;0
1266;0;0;50;12;0;0;1;0;22300;27500;26900;0
1267;0;0;50;12;0;0;1;0;22300;27500;26900;0
1268;0;0;48;12;0;0;1;0;22300;23900;25400;0
1269;0;0;24;16;0;0;1;0;22300;22900;29000;0
1270;0;0;25;12;0;1;1;0;22300;24200;31000;0
1271;0;0;37;12;0;0;1;0;22400;16400;23300;0
1272;0;0;37;12;0;0;1;0;22400;16400;23300;0
1273;0;0;29;12;1;0;1;0;22500;18600;23600;0
1274;0;0;27;15;0;0;1;0;22500;20600;35500;0
1275;0;0;41;12;0;1;1;0;22500;20900;22200;0
1276;0;0;29;12;0;0;1;0;22500;21500;22200;0
1277;0;0;27;16;0;0;1;0;22500;21500;23600;0
1278;0;0;44;12;0;0;1;0;22500;22400;23600;0
1279;0;0;26;13;0;0;1;0;22500;22400;37200;0
1280;0;0;34;12;0;0;1;0;22500;22400;26600;0
1281;0;0;20;12;0;0;1;0;22500;23300;24400;0
1282;0;0;43;14;0;0;1;0;22500;23300;28500;0
1283;0;0;47;12;0;1;1;0;22500;25000;25600;0
1284;0;0;31;12;0;0;1;0;22500;25100;29600;0
1285;0;0;33;12;0;0;1;0;22500;26500;25000;0
1286;0;0;24;12;1;0;0;0;22500;26900;29600;0
1287;0;0;27;16;0;0;0;0;22500;30400;42900;0
1288;0;0;23;14;0;0;1;0;22500;33700;26600;0
1289;0;0;27;17;0;0;1;0;22600;18300;28800;0
1290;0;0;50;16;0;0;0;0;22600;19700;17700;0
1291;0;0;22;14;0;0;1;0;22700;24700;20700;0
1292;0;0;31;12;1;0;1;0;22700;1500;27800;0
1293;0;0;34;12;0;0;1;0;22700;18600;20700;0
1294;0;0;28;12;0;0;1;0;22700;20100;22900;0
1295;0;0;26;12;0;0;1;0;22700;21500;26600;0
1296;0;0;46;12;0;0;1;0;22700;21800;22900;0
1297;0;0;27;17;0;0;1;0;22700;22400;24100;0
1298;0;0;47;13;0;0;1;0;22700;22600;24400;0
1299;0;0;29;17;0;0;1;0;22900;21500;27000;0
1300;0;0;24;16;0;0;0;0;22900;22400;26500;0
1301;0;0;30;16;0;0;1;0;22900;23300;28100;0
1302;0;0;23;12;0;0;1;0;23000;24000;14800;0
1303;0;0;27;15;0;0;1;0;23100;0;0;0
1304;0;0;25;12;0;0;1;0;23100;24100;25200;0
1305;0;0;26;12;0;0;1;0;23300;26800;27600;0
1306;0;0;26;12;0;0;1;0;23500;0;0;0
1307;0;0;25;12;0;0;1;0;23500;11300;21300;0
1308;0;0;32;12;0;0;1;0;23500;13800;31000;0
1309;0;0;32;12;0;1;1;0;23500;14000;66500;0
1310;0;0;50;16;0;0;0;0;23500;14300;40000;0
1311;0;0;25;13;0;0;0;0;23500;14300;20900;0
1312;0;0;33;12;1;0;1;0;23500;14300;23600;0
1313;0;0;27;12;0;0;1;0;23500;15000;12700;0
1314;0;0;28;16;1;0;1;0;23500;16100;22000;0
1315;0;0;28;12;0;0;1;0;23500;16100;0;0
1316;0;0;38;12;0;0;1;0;23500;16100;30300;0
1317;0;0;31;12;0;0;1;0;23500;17900;22200;0
1318;0;0;28;12;0;0;1;0;23500;18800;36900;0
1319;0;0;43;12;1;0;1;0;23500;19400;13600;0
1320;0;0;37;17;1;0;1;0;23500;19700;76800;0
1321;0;0;37;17;1;0;1;0;23500;19700;76800;0
1322;0;0;23;12;0;0;1;0;23500;19900;18900;0
1323;0;0;55;12;0;0;1;0;23500;20600;22200;0
1324;0;0;34;17;0;0;1;0;23500;20600;23400;0
1325;0;0;28;17;0;0;1;0;23500;20900;69500;0
1326;0;0;31;14;0;0;1;0;23500;21500;27800;0
1327;0;0;28;12;0;0;1;0;23500;21500;23600;0
1328;0;0;25;12;0;1;1;0;23500;21500;25100;0
1329;0;0;54;15;0;0;1;0;23500;21500;59100;0
1330;0;0;42;12;1;0;0;0;23500;21500;22200;0
1331;0;0;35;12;0;0;1;0;23500;21500;29600;0
1332;0;0;27;13;0;0;0;0;23500;21500;22200;0
1333;0;0;45;12;0;0;1;0;23500;21500;0;0
1334;0;0;26;12;1;0;1;0;23500;21500;31600;0
1335;0;0;28;16;0;0;1;0;23500;21500;11800;0
1336;0;0;30;16;0;0;1;0;23500;21500;22200;0
1337;0;0;24;12;0;1;1;0;23500;21500;23100;0
1338;0;0;26;14;0;0;1;0;23500;22000;22200;0
1339;0;0;35;14;0;0;1;0;23500;22400;22200;0
1340;0;0;42;17;0;0;1;0;23500;22400;0;0
1341;0;0;42;17;0;0;1;0;23500;22400;0;0
1342;0;0;28;16;0;0;1;0;23500;22400;27300;0
1343;0;0;28;12;0;0;1;0;23500;22400;29600;0
1344;0;0;27;14;0;0;1;0;23500;22600;23500;0
1345;0;0;35;16;0;0;1;0;23500;22700;21800;0
1346;0;0;55;12;0;0;1;0;23500;22900;17700;0
1347;0;0;36;14;0;0;1;0;23500;23300;33200;0
1348;0;0;42;16;0;1;1;0;23500;23300;29600;0
1349;0;0;22;12;0;0;1;0;23500;23300;26200;0
1350;0;0;33;12;1;0;1;0;23500;23300;36900;0
1351;0;0;38;12;0;0;1;0;23500;23300;25100;0
1352;0;0;48;16;0;0;1;0;23500;23300;39900;0
1353;0;0;48;16;0;0;1;0;23500;23300;39900;0
1354;0;0;25;13;0;0;1;0;23500;23500;26000;0
1355;0;0;23;14;0;0;1;0;23500;24200;31000;0
1356;0;0;31;16;0;0;1;0;23500;24700;29000;0
1357;0;0;26;12;0;0;1;0;23500;24900;26600;0
1358;0;0;32;12;0;0;1;0;23500;25100;26600;0
1359;0;0;29;13;0;0;1;0;23500;25100;0;0
1360;0;0;29;13;0;0;1;0;23500;25100;0;0
1361;0;0;30;16;0;0;1;0;23500;25200;27000;0
1362;0;0;47;14;1;0;1;0;23500;25600;24000;0
1363;0;0;51;12;1;0;1;0;23500;25600;25100;0
1364;0;0;26;14;0;0;1;0;23500;25800;31000;0
1365;0;0;32;16;0;0;1;0;23500;26000;35500;0
1366;0;0;35;14;0;0;1;0;23500;26500;29600;0
1367;0;0;35;14;0;0;1;0;23500;26500;29600;0
1368;0;0;54;12;0;0;1;0;23500;26900;2050;0
1369;0;0;55;12;0;0;1;0;23500;26900;26600;0
1370;0;0;55;12;0;0;1;0;23500;26900;26600;0
1371;0;0;38;12;0;0;1;0;23500;26900;29600;0
1372;0;0;25;12;0;0;0;0;23500;26900;18200;0
1373;0;0;30;12;0;0;1;0;23500;28600;32500;0
1374;0;0;25;17;0;0;1;0;23500;29000;28100;0
1375;0;0;39;12;0;0;0;0;23500;31500;15500;0
1376;0;0;28;14;0;0;1;0;23500;32200;36900;0
1377;0;0;47;12;1;0;1;0;23500;32200;17700;0
1378;0;0;39;17;0;0;1;0;23500;35400;32500;0
1379;0;0;49;12;0;0;1;0;23500;35800;23600;0
1380;0;0;21;12;0;0;1;0;23500;50100;0;0
1381;0;0;31;14;0;0;1;0;23700;20800;23900;0
1382;0;0;27;12;0;0;1;0;23700;21500;34000;0
1383;0;0;37;12;0;0;1;0;23700;22200;22900;0
1384;0;0;51;12;0;0;1;0;23700;22400;19400;0
1385;0;0;29;12;0;0;1;0;23700;26900;28100;0
1386;0;0;27;14;0;0;1;0;23700;29500;23200;0
1387;0;0;24;13;0;0;1;0;23900;1790;449;0
1388;0;0;32;12;0;0;1;0;23900;24800;12400;0
1389;0;0;31;17;0;0;1;0;23900;25600;27000;0
1390;0;0;46;12;0;0;0;0;23900;12500;0;0
1391;0;0;40;15;0;1;1;0;24000;23300;26600;0
1392;0;0;27;16;0;0;1;0;24100;7160;36200;0
1393;0;0;27;17;0;0;1;0;24100;22200;25900;0
1394;0;0;28;14;0;0;1;0;24100;22400;27300;0
1395;0;0;29;17;0;0;1;0;24100;24500;23600;0
1396;0;0;36;13;0;0;1;0;24100;25100;25600;0
1397;0;0;23;12;0;0;1;0;24100;26900;17400;0
1398;0;0;28;12;0;0;1;0;24300;18300;21400;0
1399;0;0;28;12;0;0;1;0;24400;15200;19200;0
1400;0;0;34;12;0;0;1;0;24500;22200;22900;0
1401;0;0;41;12;0;0;1;0;24500;14300;22200;0
1402;0;0;25;13;0;0;1;0;24500;18300;0;0
1403;0;0;45;12;0;0;1;0;24500;21500;10600;0
1404;0;0;45;12;1;0;1;0;24500;21500;28100;0
1405;0;0;41;12;0;0;1;0;24500;21500;34000;0
1406;0;0;35;16;0;0;0;0;24500;21800;24800;0
1407;0;0;35;13;1;0;1;0;24500;23300;25100;0
1408;0;0;29;16;0;0;1;0;24500;23500;25900;0
1409;0;0;28;13;0;0;1;0;24500;23900;23500;0
1410;0;0;35;13;0;0;1;0;24500;24000;22200;0
1411;0;0;35;16;0;0;1;0;24500;24200;25600;0
1412;0;0;30;12;0;0;1;0;24500;25100;29600;0
1413;0;0;29;12;0;0;1;0;24500;25100;28100;0
1414;0;0;26;14;1;0;1;0;24500;25700;26600;0
1415;0;0;28;16;0;0;1;0;24500;26500;45800;0
1416;0;0;30;16;0;0;1;0;24500;26900;38400;0
1417;0;0;26;17;0;0;0;0;24500;26900;29700;0
1418;0;0;22;13;0;0;1;0;24500;26900;39200;0
1419;0;0;22;12;0;0;1;0;24500;26900;25100;0
1420;0;0;26;16;0;0;0;0;24500;27800;9610;0
1421;0;0;43;12;1;0;1;0;24500;29400;35500;0
1422;0;0;43;13;1;0;1;0;24500;34000;39900;0
1423;0;0;48;16;0;0;1;0;24700;18100;25100;0
1424;0;0;45;12;0;0;1;0;24700;15200;27900;0
1425;0;0;27;12;1;0;1;0;24700;22600;22600;0
1426;0;0;44;17;0;0;1;0;24700;23300;23300;0
1427;0;0;26;16;0;0;1;0;24700;25400;29600;0
1428;0;0;54;16;0;0;1;0;24700;26900;26500;0
1429;0;0;54;16;0;0;1;0;24700;26900;26500;0
1430;0;0;54;16;0;0;1;0;24700;26900;26500;0
1431;0;0;29;12;0;0;1;0;24700;27800;24400;0
1432;0;0;22;12;0;0;1;0;24800;21600;34300;0
1433;0;0;39;17;0;0;1;0;24800;25100;27100;0
1434;0;0;35;16;0;0;1;0;24900;24500;36900;0
1435;0;0;44;12;0;0;1;0;24900;27900;25100;0
1436;0;0;32;16;0;0;1;0;25000;25100;26600;0
1437;0;0;27;17;0;0;1;0;25100;19700;24500;0
1438;0;0;27;17;0;0;1;0;25100;19700;24500;0
1439;0;0;26;12;0;0;1;0;25100;23300;26600;0
1440;0;0;46;12;0;0;1;0;25100;24200;26800;0
1441;0;0;25;16;0;0;0;0;25100;25600;30100;0
1442;0;0;35;12;0;0;1;0;25100;26900;29600;0
1443;0;0;33;16;0;0;1;0;25100;26900;24400;0
1444;0;0;26;16;0;0;1;0;25100;30800;36900;0
1445;0;0;26;12;1;0;1;0;25100;23300;29600;0
1446;0;0;20;12;0;0;1;0;25300;18800;25100;0
1447;0;0;49;12;0;0;1;0;25500;18000;20200;0
1448;0;0;25;13;0;0;1;0;25500;18800;23600;0
1449;0;0;28;12;1;0;0;0;25500;19700;26600;0
1450;0;0;28;13;0;0;1;0;25500;19700;26600;0
1451;0;0;35;12;1;0;1;0;25500;21500;26600;0
1452;0;0;27;12;0;0;0;0;25500;21500;25100;0
1453;0;0;44;12;0;0;1;0;25500;21500;25600;0
1454;0;0;23;12;0;1;1;0;25500;21500;32500;0
1455;0;0;32;12;1;0;1;0;25500;22400;31800;0
1456;0;0;24;12;0;0;1;0;25500;22700;25100;0
1457;0;0;27;12;0;0;1;0;25500;23100;31000;0
1458;0;0;46;12;0;0;1;0;25500;23300;29600;0
1459;0;0;31;12;0;0;1;0;25500;23300;22200;0
1460;0;0;27;15;1;0;0;0;25500;24200;29600;0
1461;0;0;51;16;0;0;0;0;25500;24200;12700;0
1462;0;0;43;12;1;0;1;0;25500;25100;25100;0
1463;0;0;32;16;1;0;1;0;25500;25400;30100;0
1464;0;0;37;12;0;0;0;0;25500;25800;22500;0
1465;0;0;37;12;0;0;0;0;25500;25800;22500;0
1466;0;0;30;12;0;0;1;0;25500;26000;28100;0
1467;0;0;45;12;1;0;1;0;25500;26700;27900;0
1468;0;0;45;12;1;0;1;0;25500;26700;27900;0
1469;0;0;49;17;0;0;1;0;25500;26900;29600;0
1470;0;0;49;17;0;0;1;0;25500;26900;29600;0
1471;0;0;26;17;0;0;1;0;25500;26900;44300;0
1472;0;0;37;13;0;0;1;0;25500;30400;32500;0
1473;0;0;44;17;0;0;1;0;25500;30400;21400;0
1474;0;0;30;17;0;0;1;0;25500;31300;38400;0
1475;0;0;51;12;0;0;1;0;25500;32200;29600;0
1476;0;0;28;17;0;0;1;0;25600;18100;22200;0
1477;0;0;29;16;0;0;1;0;25700;28300;35500;0
1478;0;0;40;12;0;0;1;0;25700;20400;23100;0
1479;0;0;34;16;0;0;1;0;25900;0;0;0
1480;0;0;51;12;0;0;1;0;25900;20600;24800;0
1481;0;0;26;16;0;0;1;0;25900;22400;35500;0
1482;0;0;46;12;0;0;1;0;25900;23300;35500;0
1483;0;0;45;14;0;0;1;0;25900;28600;26600;0
1484;0;0;49;12;0;0;1;0;25900;28600;26600;0
1485;0;0;26;16;0;0;0;0;25900;31800;15600;0
1486;0;0;30;16;0;0;1;0;26100;28600;29300;0
1487;0;0;50;12;0;0;1;0;26300;0;0;0
1488;0;0;25;12;0;0;0;0;26300;21500;26600;0
1489;0;0;27;17;0;0;0;0;26300;29500;31000;0
1490;0;0;46;16;0;0;1;0;26300;65200;17700;0
1491;0;0;46;16;0;0;1;0;26300;65200;17700;0
1492;0;0;43;12;1;0;1;0;26500;14300;29600;0
1493;0;0;27;12;1;0;1;0;26500;18800;31000;0
1494;0;0;22;12;0;0;0;0;26500;23300;19200;0
1495;0;0;55;12;0;0;1;0;26500;24000;29600;0
1496;0;0;53;12;0;0;1;0;26500;25100;26000;0
1497;0;0;44;12;0;0;1;0;26500;26000;26700;0
1498;0;0;47;13;0;0;1;0;26500;26000;26600;0
1499;0;0;46;14;0;0;1;0;26500;26500;29600;0
1500;0;0;25;12;0;0;1;0;26500;26800;35500;0
1501;0;0;31;15;1;0;0;0;26500;26900;25900;0
1502;0;0;28;16;0;0;1;0;26500;26900;29600;0
1503;0;0;40;16;0;0;1;0;26500;26900;32400;0
1504;0;0;40;16;0;0;1;0;26500;26900;32400;0
1505;0;0;28;12;0;0;1;0;26500;26900;29500;0
1506;0;0;29;15;0;0;1;0;26500;27300;28800;0
1507;0;0;42;16;0;0;1;0;26500;27500;29600;0
1508;0;0;30;15;0;0;1;0;26500;27600;29600;0
1509;0;0;39;12;0;0;1;0;26500;27800;6350;0
1510;0;0;30;16;0;0;1;0;26500;28200;29600;0
1511;0;0;50;12;0;0;1;0;26500;30100;26600;0
1512;0;0;29;17;0;0;0;0;26600;28500;29300;0
1513;0;0;29;15;0;0;1;0;26600;19700;32500;0
1514;0;0;27;12;0;0;1;0;26600;29500;35500;0
1515;0;0;31;12;0;1;1;0;26800;6980;17700;0
1516;0;0;31;12;0;1;1;0;26800;6980;17700;0
1517;0;0;29;12;0;0;1;0;26800;20600;42900;0
1518;0;0;27;16;0;0;1;0;26800;22200;19200;0
1519;0;0;26;17;1;0;0;0;26800;25200;20400;0
1520;0;0;42;17;0;0;1;0;26800;31300;36900;0
1521;0;0;24;12;1;0;1;0;26800;31700;33800;0
1522;0;0;48;12;1;0;1;0;26900;22600;36900;0
1523;0;0;25;13;0;0;1;0;27000;28200;22200;0
1524;0;0;21;12;1;0;1;0;27000;16600;20700;0
1525;0;0;48;12;0;0;1;0;27000;25100;23600;0
1526;0;0;50;12;0;0;1;0;27000;26900;27300;0
1527;0;0;28;17;0;0;1;0;27000;27800;51700;0
1528;0;0;29;17;0;0;0;0;27000;29200;26600;0
1529;0;0;33;17;0;0;1;0;27000;31900;28800;0
1530;0;0;52;12;0;0;1;0;27200;24700;32500;0
1531;0;0;22;12;0;0;1;0;27200;14300;32500;0
1532;0;0;43;12;0;0;1;0;27200;25100;29600;0
1533;0;0;34;13;0;0;1;0;27200;25100;31000;0
1534;0;0;46;12;0;0;1;0;27200;28600;28100;0
1535;0;0;31;17;0;0;1;0;27400;0;0;0
1536;0;0;28;13;0;0;1;0;27400;20600;23600;0
1537;0;0;44;12;1;0;1;0;27400;21500;22600;0
1538;0;0;25;12;0;0;1;0;27400;21500;28500;0
1539;0;0;29;14;0;0;1;0;27400;22100;29600;0
1540;0;0;24;16;0;0;0;0;27400;22200;25700;0
1541;0;0;31;12;0;0;1;0;27400;22400;0;0
1542;0;0;40;12;1;0;1;0;27400;23300;38400;0
1543;0;0;30;17;0;0;1;0;27400;25100;20700;0
1544;0;0;26;16;1;0;1;0;27400;25100;32500;0
1545;0;0;32;12;0;0;1;0;27400;25100;16300;0
1546;0;0;26;15;0;0;1;0;27400;25100;28800;0
1547;0;0;28;16;0;0;1;0;27400;25100;31000;0
1548;0;0;54;13;0;0;1;0;27400;25400;24400;0
1549;0;0;30;14;0;0;1;0;27400;25800;31000;0
1550;0;0;33;14;0;0;1;0;27400;26000;24400;0
1551;0;0;33;12;0;0;1;0;27400;26000;27800;0
1552;0;0;26;12;0;0;1;0;27400;26500;32500;0
1553;0;0;44;13;0;0;1;0;27400;26800;35500;0
1554;0;0;49;12;0;0;1;0;27400;26900;26600;0
1555;0;0;55;17;1;0;1;0;27400;26900;17800;0
1556;0;0;28;12;0;0;1;0;27400;26900;22200;0
1557;0;0;45;12;0;0;1;0;27400;26900;25100;0
1558;0;0;30;14;1;0;1;0;27400;26900;20700;0
1559;0;0;40;12;0;0;1;0;27400;27000;25400;0
1560;0;0;27;17;0;0;1;0;27400;27800;26600;0
1561;0;0;51;16;0;0;1;0;27400;28600;28100;0
1562;0;0;51;16;0;0;1;0;27400;28600;28100;0
1563;0;0;43;12;0;0;1;0;27400;28600;25100;0
1564;0;0;37;12;0;0;1;0;27400;28600;0;0
1565;0;0;37;12;0;0;1;0;27400;28600;0;0
1566;0;0;38;14;0;0;1;0;27400;29000;27900;0
1567;0;0;36;16;0;0;0;0;27400;30300;30700;0
1568;0;0;27;13;1;0;1;0;27400;30400;25000;0
1569;0;0;21;12;0;0;1;0;27400;30400;32000;0
1570;0;0;25;14;0;0;0;0;27400;32200;31000;0
1571;0;0;33;13;0;0;1;0;27400;41200;38400;0
1572;0;0;38;14;0;0;1;0;27400;68000;26600;0
1573;0;0;32;16;0;0;1;0;27600;29500;34000;0
1574;0;0;27;12;0;0;0;0;27800;27200;32500;0
1575;0;0;24;17;0;0;0;0;27800;27600;32500;0
1576;0;0;43;12;0;0;1;0;27800;28600;32500;0
1577;0;0;26;17;0;0;1;0;27800;28600;49700;0
1578;0;0;33;12;0;0;1;0;28000;25400;22800;0
1579;0;0;34;14;0;0;1;0;28000;26900;36900;0
1580;0;0;28;12;0;0;1;0;28000;29500;32500;0
1581;0;0;41;12;0;0;1;0;28000;30400;32500;0
1582;0;0;25;12;0;0;1;0;28000;31100;28100;0
1583;0;0;28;17;0;0;1;0;28000;31200;31000;0
1584;0;0;26;13;1;0;1;0;28100;37600;58700;0
1585;0;0;28;17;0;0;1;0;28200;25400;26500;0
1586;0;0;53;12;0;0;1;0;28200;26900;0;0
1587;0;0;55;12;0;0;1;0;28200;33200;31800;0
1588;0;0;29;14;0;0;1;0;28400;21100;23300;0
1589;0;0;39;14;0;0;1;0;28400;28600;31000;0
1590;0;0;31;16;0;0;1;0;28400;28900;32500;0
1591;0;0;25;16;0;0;1;0;28400;29500;32500;0
1592;0;0;25;14;0;0;1;0;28400;30400;10900;0
1593;0;0;29;16;0;0;1;0;28400;32200;42900;0
1594;0;0;29;16;1;0;1;0;28400;32200;29600;0
1595;0;0;27;14;0;0;1;0;28400;32200;39900;0
1596;0;0;34;16;0;0;1;0;28400;32600;35500;0
1597;0;0;45;12;0;0;1;0;28600;28300;29300;0
1598;0;0;28;12;0;0;1;0;28600;20600;34100;0
1599;0;0;43;16;0;0;1;0;28800;27900;27000;0
1600;0;0;54;12;0;0;1;0;28900;35800;31000;0
1601;0;0;29;16;0;0;1;0;28900;29500;0;0
1602;0;0;55;12;0;0;1;0;29100;26400;29400;0
1603;0;0;55;12;0;0;1;0;29100;26400;29400;0
1604;0;0;29;12;1;0;0;0;29200;15400;31000;0
1605;0;0;50;12;1;0;1;0;29200;17900;25100;0
1606;0;0;24;12;0;0;1;0;29200;21300;19200;0
1607;0;0;26;12;0;0;1;0;29300;28300;38400;0
1608;0;0;41;13;0;0;0;0;29400;0;30300;0
1609;0;0;47;17;0;0;1;0;29400;20200;42400;0
1610;0;0;28;17;0;0;1;0;29400;21500;19200;0
1611;0;0;42;12;0;0;1;0;29400;22400;28500;0
1612;0;0;37;12;1;0;1;0;29400;22400;19200;0
1613;0;0;37;12;1;0;1;0;29400;22400;19200;0
1614;0;0;48;16;0;0;1;0;29400;23300;0;0
1615;0;0;21;12;0;0;1;0;29400;24200;28800;0
1616;0;0;46;12;0;0;1;0;29400;24200;34000;0
1617;0;0;29;12;0;0;1;0;29400;26000;35500;0
1618;0;0;38;12;0;0;1;0;29400;26500;30200;0
1619;0;0;28;12;0;0;1;0;29400;26900;35500;0
1620;0;0;38;12;0;0;1;0;29400;26900;31000;0
1621;0;0;53;12;0;0;1;0;29400;26900;26600;0
1622;0;0;46;12;0;0;1;0;29400;27000;27800;0
1623;0;0;46;12;0;0;1;0;29400;27000;27800;0
1624;0;0;33;16;0;0;1;0;29400;27800;96100;0
1625;0;0;34;12;0;0;1;0;29400;27900;11800;0
1626;0;0;35;17;0;0;1;0;29400;28600;28100;0
1627;0;0;53;12;0;0;1;0;29400;28600;29600;0
1628;0;0;26;12;0;0;1;0;29400;28600;34000;0
1629;0;0;26;16;0;0;1;0;29400;28600;35000;0
1630;0;0;50;13;0;0;1;0;29400;29500;28100;0
1631;0;0;46;12;1;0;1;0;29400;30400;22200;0
1632;0;0;43;14;0;0;0;0;29400;30400;29600;0
1633;0;0;26;14;0;0;0;0;29400;30400;29600;0
1634;0;0;33;17;0;0;1;0;29400;30400;31000;0
1635;0;0;33;17;0;0;1;0;29400;30400;19200;0
1636;0;0;42;12;0;0;1;0;29400;30400;26000;0
1637;0;0;34;12;0;0;1;0;29400;30800;31200;0
1638;0;0;34;12;0;0;1;0;29400;30800;31200;0
1639;0;0;34;17;0;0;1;0;29400;31300;25700;0
1640;0;0;37;17;0;0;1;0;29400;31300;34000;0
1641;0;0;34;17;0;0;1;0;29400;32200;32700;0
1642;0;0;37;12;1;0;1;0;29400;32200;44300;0
1643;0;0;26;17;0;0;1;0;29400;32200;35500;0
1644;0;0;36;17;0;0;1;0;29400;34900;32500;0
1645;0;0;28;14;0;0;0;0;29400;35400;34000;0
1646;0;0;31;12;0;0;1;0;29400;35800;39200;0
1647;0;0;25;14;0;0;1;0;29400;35800;33800;0
1648;0;0;31;14;0;0;1;0;29400;35800;56200;0
1649;0;0;28;12;0;0;1;0;29400;41200;47300;0
1650;0;0;34;12;0;0;1;0;29400;43000;31000;0
1651;0;0;47;14;1;0;1;0;29400;27800;36600;0
1652;0;0;35;12;0;0;1;0;29400;28600;29600;0
1653;0;0;35;15;1;0;1;0;29500;34100;19100;0
1654;0;0;35;15;1;0;1;0;29500;34100;19100;0
1655;0;0;31;12;0;0;1;0;29600;26900;29600;0
1656;0;0;24;12;0;0;1;0;29800;30900;32500;0
1657;0;0;28;12;0;0;1;0;30000;0;0;0
1658;0;0;27;16;0;0;1;0;30000;30800;51700;0
1659;0;0;47;12;0;0;1;0;30100;33300;15100;0
1660;0;0;47;12;0;0;1;0;30100;33300;15100;0
1661;0;0;37;14;0;1;1;0;30100;26900;26600;0
1662;0;0;22;14;0;0;1;0;30400;20600;27500;0
1663;0;0;47;12;0;0;1;0;30400;23300;25900;0
1664;0;0;32;14;0;0;1;0;30400;24200;22200;0
1665;0;0;29;15;0;0;0;0;30400;28600;44300;0
1666;0;0;27;16;0;0;0;0;30400;31300;36900;0
1667;0;0;37;14;0;0;1;0;30400;44800;81300;0
1668;0;0;37;14;0;0;1;0;30400;44800;81300;0
1669;0;0;43;12;0;0;1;0;30600;23800;31000;0
1670;0;0;43;12;0;0;1;0;30600;23800;31000;0
1671;0;0;34;12;0;0;1;0;30600;24900;24700;0
1672;0;0;30;12;0;0;1;0;30600;26900;14800;0
1673;0;0;39;16;0;0;0;0;30600;28600;34000;0
1674;0;0;35;16;0;0;1;0;30600;29500;37100;0
1675;0;0;28;12;0;0;1;0;30600;32900;36200;0
1676;0;0;32;12;0;0;1;0;30600;35800;23100;0
1677;0;0;26;12;0;0;1;0;30600;39400;39900;0
1678;0;0;30;12;1;0;1;0;30800;35400;48200;0
1679;0;0;27;12;0;0;1;0;30800;25100;31900;0
1680;0;0;27;16;0;0;1;0;30800;26300;25900;0
1681;0;0;28;12;0;0;1;0;30800;28800;39900;0
1682;0;0;39;12;0;0;1;0;30800;32600;34700;0
1683;0;0;28;15;1;0;1;0;30800;33500;30800;0
1684;0;0;48;12;0;0;1;0;30900;29300;34800;0
1685;0;0;48;14;0;0;1;0;30900;34700;32500;0
1686;0;0;37;17;0;0;1;0;31000;30400;27900;0
1687;0;0;49;17;0;0;1;0;31000;31900;35500;0
1688;0;0;25;15;0;0;1;0;31000;41200;35500;0
1689;0;0;27;15;0;0;1;0;31200;34000;43000;0
1690;0;0;51;17;0;1;1;0;31300;0;88700;0
1691;0;0;24;15;0;0;1;0;31300;26900;26600;0
1692;0;0;31;17;0;0;1;0;31300;26900;32500;0
1693;0;0;45;12;0;0;1;0;31300;27400;25600;0
1694;0;0;45;12;0;0;1;0;31300;27400;25600;0
1695;0;0;39;14;0;0;1;0;31300;27800;47300;0
1696;0;0;39;14;0;0;1;0;31300;27800;47300;0
1697;0;0;25;17;0;0;1;0;31300;28200;35600;0
1698;0;0;53;17;0;0;1;0;31300;28600;27900;0
1699;0;0;26;16;0;0;1;0;31300;28600;35500;0
1700;0;0;31;12;0;0;1;0;31300;28600;27300;0
1701;0;0;32;17;0;0;1;0;31300;28600;28100;0
1702;0;0;48;17;0;0;1;0;31300;29500;33000;0
1703;0;0;47;17;0;0;0;0;31300;29500;29300;0
1704;0;0;44;16;0;0;1;0;31300;30400;19200;0
1705;0;0;41;16;0;0;1;0;31300;30400;20700;0
1706;0;0;44;16;0;0;1;0;31300;30400;34000;0
1707;0;0;52;17;0;0;1;0;31300;31300;32500;0
1708;0;0;40;12;0;0;1;0;31300;31300;27600;0
1709;0;0;52;12;0;0;0;0;31300;32200;32500;0
1710;0;0;53;16;0;0;1;0;31300;32200;32500;0
1711;0;0;42;16;0;0;1;0;31300;32200;32200;0
1712;0;0;39;14;0;0;1;0;31300;32600;31000;0
1713;0;0;42;17;0;0;1;0;31300;32800;39200;0
1714;0;0;31;14;0;0;1;0;31300;34000;39000;0
1715;0;0;47;14;0;0;1;0;31300;34000;25200;0
1716;0;0;51;16;0;0;1;0;31300;35400;44300;0
1717;0;0;44;13;0;0;1;0;31300;35800;36900;0
1718;0;0;35;14;0;0;1;0;31300;36600;42900;0
1719;0;0;44;16;1;0;1;0;31600;30600;23500;0
1720;0;0;46;12;0;0;1;0;31700;25800;17400;0
1721;0;0;32;14;0;0;1;0;31800;31300;70900;0
1722;0;0;29;16;0;0;1;0;31900;26600;24800;0
1723;0;0;38;17;0;0;0;0;31900;33300;33800;0
1724;0;0;26;14;0;0;1;0;32100;29900;28000;0
1725;0;0;43;16;0;0;1;0;32100;31300;34000;0
1726;0;0;45;16;0;0;0;0;32100;31300;31400;0
1727;0;0;34;17;0;0;0;0;32100;44800;9160;0
1728;0;0;49;14;0;0;1;0;32300;14300;24500;0
1729;0;0;27;17;0;0;1;0;32300;25100;36900;0
